Date,GAZP,LKOH,SNGSP,BANEP,TATNP,GMKN,PLZL,RASP,TRMK,MTLR,SBER,VTBR,BSPB,AFKS,CBOM,MGNT,PIKK,MVID,ALRS,TTLK,MTSS,RTKM,RTKMP,AFLT,MGTS,IRAO,OGKB,TGKA,UPRO,LSNGP
2015-01-05,133.95,2295.0,29.6,935.0,135.7,8590.0,1000.5,23.15,37.5,24.97,56.37,0.0675,24.6,12.25,3.68,9877.0,191.7,135.5,60.38,0.14,174.7,91.44,57.95,33.21,424,0.7641,0.1676,0.00482,2.604,11.25
2015-01-06,138.92,2345.0,30.195,926.0,135.3,9101.0,1047.0,23.43,37.9,25.3,58.28,0.06666,25.6,12.37,3.68,10400.0,198.9,146.0,61.28,0.14,179.9,95.28,58.11,33.07,424,0.7641,0.1721,0.004955,2.604,11.1
2015-01-08,146.46,2572.0,31.6,956.0,136.0,9550.0,1060.0,24.25,38.0,26.4,65.7,0.06741,26.4,12.6,3.68,10627.0,191.2,148.5,60.2,0.14,190.05,90.1,57.3,35.17,420,0.7641,0.1756,0.005,2.604,11.95
2015-01-09,141.7,2461.0,32.01,938.0,134.5,9740.0,1050.0,23.8,39.2,26.5,63.1,0.06531,26.15,12.61,3.68,10542.0,192.7,145.9,61.91,0.142,195.0,89.03,57.3,34.0,423,0.7641,0.1713,0.00484,2.604,11.95
2015-01-12,140.22,2477.0,31.36,934.0,133.3,9839.0,1020.0,23.22,38.4,26.4,62.9,0.06353,25.7,12.13,3.68,10689.0,188.0,141.7,63.0,0.142,193.0,88.8,56.5,34.45,423,0.7641,0.1674,0.0048,2.604,11.9
2015-01-13,142.64,2522.0,32.3,929.0,133.8,10025.0,1035.5,23.29,37.8,25.0,60.31,0.0605,25.55,12.25,3.68,11180.0,195.4,136.9,66.4,0.1385,204.5,87.24,56.21,35.0,396,0.7641,0.1669,0.00465,2.604,11.65
2015-01-14,146.3,2588.0,32.7,940.0,132.2,9600.0,1024.5,23.32,38.7,25.25,60.05,0.0601,25.4,12.6,3.68,11450.0,192.8,136.5,71.7,0.1385,210.2,86.73,55.99,36.55,396,0.7641,0.1715,0.00474,2.604,11.5
2015-01-15,147.0,2618.9,32.82,969.0,137.5,9290.0,1045.0,24.8,38.5,26.13,61.8,0.06273,24.75,12.54,3.68,11304.0,189.8,135.0,68.6,0.14,216.5,87.73,55.5,36.65,406,0.7641,0.1704,0.004805,2.604,11.5
2015-01-16,149.6,2736.0,34.25,986.0,137.3,9561.0,1076.0,24.67,38.8,26.28,61.99,0.06522,24.85,12.43,3.68,11350.0,194.1,132.0,69.55,0.144,215.8,88.05,55.3,36.05,436,0.7641,0.1723,0.004865,2.604,11.2
2015-01-19,148.11,2640.0,34.9,1025.0,136.7,9417.0,1090.0,26.17,38.9,26.8,61.8,0.06401,24.75,12.48,3.68,11235.0,188.7,127.5,69.7,0.1405,215.0,88.0,55.16,36.34,437,0.7641,0.1685,0.004775,2.604,11.6
2015-01-20,145.75,2628.7,36.4,1030.0,137.4,9470.0,1119.0,26.52,38.6,27.23,60.8,0.0621,24.6,12.5,3.68,11395.0,188.1,128.3,71.0,0.14,214.15,87.3,54.95,37.2,437,0.7641,0.1704,0.004695,2.604,11.45
2015-01-21,148.8,2752.0,36.8,1064.0,140.9,9675.0,1120.0,27.68,38.5,32.15,62.8,0.0635,25.8,12.63,3.68,11855.0,188.0,140.5,76.5,0.142,222.95,87.5,54.99,38.1,469,0.775,0.1722,0.004725,2.604,11.6
2015-01-22,151.5,2820.0,38.1,1143.0,150.9,10386.0,1119.0,29.29,39.3,35.55,64.35,0.06362,26.45,13.6,3.68,12070.0,188.0,148.2,77.5,0.1405,227.0,87.6,56.4,39.55,473,0.7908,0.1733,0.004735,2.604,11.75
2015-01-23,152.83,2849.0,39.425,1152.0,151.8,10400.0,1070.0,28.14,50.1,34.4,64.45,0.0638,26.25,13.62,3.68,11750.0,188.0,151.0,76.0,0.148,228.0,90.7,57.0,40.15,420,0.7889,0.1722,0.00464,2.604,11.85
2015-01-26,148.0,2864.9,38.925,1109.0,150.0,10755.0,1051.0,27.65,51.0,32.71,60.49,0.0626,25.05,12.9,3.68,11540.0,188.0,143.7,73.45,0.1475,214.25,87.11,55.2,38.26,440,0.74,0.164,0.004575,2.604,11.7
2015-01-27,150.9,2925.1,41.415,1123.0,148.0,11179.0,1040.0,28.73,50.0,33.7,61.2,0.06364,25.5,12.72,3.68,11270.0,186.2,142.4,77.9,0.149,215.55,86.5,55.89,38.0,440,0.734,0.1659,0.004495,2.604,11.5
2015-01-28,147.7,2865.2,40.35,1131.0,154.2,11534.0,1055.0,30.2,48.0,33.59,60.63,0.06718,26.0,12.4,3.68,10200.0,186.6,142.3,75.3,0.1455,214.0,86.7,56.12,38.11,420,0.7273,0.1609,0.004385,2.604,11.4
2015-01-29,145.0,2845.2,40.75,1130.0,156.2,11450.0,1055.0,29.72,47.0,43.3,60.5,0.0665,25.5,12.74,3.68,10550.0,187.4,140.4,76.3,0.1465,219.55,85.5,56.06,37.3,455,0.706,0.1564,0.00429,2.604,11.35
2015-01-30,143.82,2789.9,41.6,1238.0,157.7,11610.0,1049.5,30.07,46.9,44.85,61.5,0.06894,26.1,13.33,3.68,10590.0,189.7,139.6,78.49,0.1455,217.85,86.61,55.99,38.25,455,0.723,0.1576,0.00432,2.604,11.5
2015-02-02,138.18,2750.1,41.9,1215.0,161.0,11280.0,1046.5,29.94,45.3,39.59,61.4,0.06696,25.5,14.05,3.68,10190.0,188.1,141.6,76.1,0.15,227.3,84.5,55.21,37.34,455,0.72,0.1559,0.004295,2.604,11.35
2015-02-03,140.35,2851.5,42.85,1262.0,163.4,10990.0,1052.0,30.1,44.7,39.1,62.0,0.0677,25.25,15.4,3.68,10400.0,187.9,142.0,82.0,0.15,233.05,86.0,56.0,37.55,455,0.7171,0.1571,0.00423,2.604,11.2
2015-02-04,142.6,2910.0,41.895,1280.0,164.9,10750.0,1052.0,31.05,43.7,40.89,61.04,0.06689,25.15,16.75,3.68,10340.0,188.0,143.8,78.2,0.152,232.0,85.6,56.75,37.09,450,0.7202,0.155,0.004285,2.604,11.25
2015-02-05,147.6,2996.0,42.61,1256.0,171.0,11100.0,1061.0,31.85,42.8,43.28,62.41,0.06786,25.3,16.2,3.68,10235.0,188.5,152.0,77.42,0.15,235.5,87.8,57.51,37.75,483,0.7385,0.1586,0.004245,2.604,11.3
2015-02-06,151.6,3120.1,43.67,1255.0,181.8,11394.0,1060.0,31.92,43.1,41.99,64.31,0.06826,25.2,16.5,3.68,11075.0,190.8,157.0,79.0,0.149,240.8,89.8,58.15,38.0,508,0.7495,0.1611,0.00426,2.604,11.6
2015-02-09,149.3,3016.0,43.7,1250.0,184.0,11352.0,1069.0,31.68,43.1,43.0,65.57,0.068,24.95,17.6,3.68,11440.0,203.0,159.0,78.45,0.149,240.6,91.0,58.13,37.6,508,0.7888,0.1609,0.004245,2.604,11.6
2015-02-10,149.31,3000.0,44.4,1265.0,183.8,11345.0,1063.0,32.01,42.3,43.28,65.0,0.06821,25.15,17.84,3.68,11490.0,204.2,160.8,76.16,0.1495,230.05,90.51,58.95,37.83,508,0.8071,0.1607,0.00426,2.604,12.0
2015-02-11,150.55,3069.1,43.815,1265.0,183.7,11697.0,1136.0,31.7,40.8,43.31,65.12,0.06905,25.5,17.85,3.68,11500.0,202.1,160.3,77.15,0.15,237.95,91.5,60.12,38.0,508,0.877,0.1618,0.00415,2.604,11.8
2015-02-12,157.7,3120.0,42.31,1272.0,185.9,12037.0,1101.0,31.29,41.2,45.0,67.21,0.069,26.45,18.38,3.68,11855.0,205.1,165.8,73.6,0.1505,250.95,90.1,60.97,39.39,465,0.8985,0.17,0.00425,2.604,12.0
2015-02-13,162.4,3135.0,41.51,1296.0,185.0,12106.0,1112.0,31.7,42.4,45.44,70.6,0.0694,28.75,18.85,3.68,12250.0,204.2,169.3,73.35,0.1515,257.35,91.75,61.95,40.4,501,0.9001,0.1848,0.004455,2.604,12.55
2015-02-16,160.19,3020.0,41.295,1296.0,176.8,11900.0,1150.0,36.15,42.9,44.24,70.0,0.06725,29.55,20.05,3.68,11920.0,202.9,174.8,72.5,0.15,252.3,91.1,61.36,40.41,500,0.89,0.1856,0.004495,2.604,12.45
2015-02-17,159.2,3010.0,41.455,1261.0,173.4,11375.0,1130.5,37.77,44.2,46.6,72.45,0.06709,30.25,19.1,3.68,11820.0,204.8,177.0,72.4,0.1575,252.0,91.0,61.52,40.15,496,0.885,0.1817,0.00442,2.604,12.7
2015-02-18,163.0,3000.0,40.4,1249.0,177.1,11140.0,1118.5,37.94,50.2,47.84,76.4,0.06684,31.1,18.82,3.68,11766.0,205.1,181.8,73.48,0.1575,250.35,91.78,61.5,40.98,496,0.8996,0.185,0.00449,2.604,12.35
2015-02-19,160.9,2994.8,40.16,1227.0,179.4,11355.0,1110.0,38.6,47.7,55.35,73.78,0.06696,31.5,18.17,3.68,11800.0,198.6,175.0,75.0,0.151,257.0,92.0,61.35,39.93,501,0.8639,0.1805,0.00439,2.604,12.3
2015-02-20,158.0,2990.0,40.35,1240.0,178.0,11330.0,1096.0,40.83,48.4,55.1,74.75,0.0666,32.4,18.28,3.68,11796.0,194.5,173.0,75.7,0.151,252.5,91.03,61.8,40.0,469,0.884,0.188,0.00462,2.604,12.45
2015-02-24,154.99,3001.0,39.455,1222.0,181.3,11348.0,1100.0,40.27,47.3,61.99,73.7,0.06451,32.0,17.32,3.68,11687.0,194.7,171.2,73.87,0.1505,250.3,88.75,60.88,39.6,500,0.86,0.1846,0.004545,2.604,12.2
2015-02-25,150.7,2933.4,38.65,1209.0,174.0,11061.0,1105.0,39.77,45.6,73.0,74.2,0.0667,31.3,17.71,3.68,11510.0,189.8,166.5,73.0,0.1515,248.6,86.6,59.4,38.99,464,0.8585,0.1838,0.00469,2.604,12.05
2015-02-26,151.65,2935.0,39.66,1242.0,170.9,11093.0,1111.5,45.01,48.4,83.58,75.95,0.0701,32.45,18.03,3.68,11574.0,189.2,166.8,70.12,0.1515,253.5,89.8,60.37,39.5,519,0.922,0.2012,0.00487,2.604,12.3
2015-02-27,152.95,2981.2,38.69,1245.0,167.4,11182.0,1110.0,44.8,49.3,82.27,75.91,0.068,33.0,18.32,3.68,11305.0,195.0,166.6,68.5,0.154,249.0,91.0,61.1,39.19,519,0.9188,0.209,0.004875,2.604,12.25
2015-03-02,155.5,3027.2,41.01,1235.0,169.8,11269.0,1130.0,48.86,52.8,83.0,76.2,0.0681,34.3,18.12,3.68,11367.0,192.1,180.4,68.95,0.1545,247.55,90.7,61.49,39.5,490,0.9303,0.206,0.0048,2.604,12.25
2015-03-03,159.0,3009.5,42.325,1249.0,176.0,11480.0,1140.5,50.95,54.6,83.79,75.55,0.06951,35.6,18.0,3.68,11650.0,192.4,181.4,72.05,0.154,257.25,90.32,63.2,39.89,500,0.9259,0.204,0.00475,2.604,12.0
2015-03-04,154.0,2955.0,41.3,1229.0,175.8,11140.0,1134.5,48.09,56.0,89.45,72.31,0.068,35.35,17.6,3.68,11100.0,188.8,176.0,73.95,0.1535,252.0,90.0,62.43,38.55,487,0.9558,0.2284,0.0048,2.604,12.3
2015-03-05,154.8,2915.0,42.45,1287.0,171.0,11180.0,1136.0,49.0,54.6,93.5,72.7,0.0664,34.7,17.41,3.68,11360.0,188.4,179.5,74.41,0.1535,247.5,88.5,61.96,38.47,487,0.97,0.2284,0.004765,2.604,12.4
2015-03-06,152.12,2800.0,41.225,1294.0,163.9,10990.0,1125.5,47.18,52.3,77.49,73.25,0.06472,34.85,16.9,3.68,11347.0,188.4,178.9,74.5,0.1505,244.5,89.55,61.97,38.96,487,0.9683,0.2279,0.00468,2.604,12.25
2015-03-10,148.05,2699.0,39.45,1270.0,160.5,10425.0,1116.5,42.31,48.5,70.04,69.8,0.0626,31.55,15.7,3.68,10820.0,188.1,173.1,74.55,0.1505,234.5,87.0,61.0,36.65,487,0.945,0.2148,0.004535,2.604,11.95
2015-03-11,145.99,2726.9,40.0,1247.0,162.1,10588.0,1118.0,46.01,51.0,88.0,70.68,0.06328,32.15,15.06,3.68,10835.0,189.8,172.2,75.0,0.1505,234.0,86.49,61.13,36.65,487,0.9495,0.215,0.004595,2.604,11.85
2015-03-12,144.7,2733.9,40.5,1255.0,164.9,10730.0,1125.5,45.18,51.8,87.27,70.79,0.0645,32.85,15.31,3.68,10600.0,189.8,174.2,75.0,0.1505,232.35,84.06,60.69,38.45,487,0.9313,0.2175,0.00459,2.604,11.5
2015-03-13,141.8,2659.0,40.155,1240.0,163.0,10380.0,1116.0,42.78,49.7,82.5,67.87,0.06332,32.95,14.83,3.68,10350.0,187.3,170.8,76.12,0.148,230.3,83.06,59.6,37.18,487,0.9107,0.2269,0.00459,2.604,11.5
2015-03-16,139.75,2666.0,39.8,1239.0,156.4,10298.0,1063.0,43.07,48.3,73.78,65.57,0.0621,32.3,14.89,3.68,10350.0,178.9,169.3,79.61,0.152,222.7,82.0,59.24,36.5,487,0.88,0.2049,0.004505,2.604,11.2
2015-03-17,139.7,2689.0,39.875,1250.0,156.5,10595.0,1000.0,43.93,46.8,72.68,64.65,0.061,31.35,16.0,3.68,10360.0,170.7,168.3,82.8,0.1505,220.4,82.13,58.07,35.01,487,0.919,0.2036,0.004465,2.604,11.45
2015-03-18,140.25,2735.0,40.21,1314.0,165.0,10692.0,996.0,44.14,47.1,78.0,65.26,0.0624,30.85,16.52,3.68,10699.0,181.0,164.0,79.5,0.1475,227.3,81.25,58.54,35.1,497,0.8959,0.206,0.004505,2.604,11.2
2015-03-19,136.81,2689.8,39.7,1290.0,163.0,10410.0,1045.0,43.3,46.9,80.05,64.9,0.0623,31.05,16.35,3.68,10500.0,184.8,162.1,77.0,0.1465,227.0,81.3,58.21,35.0,466,0.9117,0.206,0.00444,2.604,11.4
2015-03-20,136.0,2710.0,42.6,1383.0,164.7,10501.0,1042.5,42.0,45.2,70.54,67.0,0.0634,31.15,16.6,3.68,10900.0,187.7,164.6,78.0,0.1485,238.95,77.5,57.76,33.5,459,0.8399,0.1963,0.00428,2.604,11.2
2015-03-23,134.61,2679.9,42.59,1356.0,164.0,10420.0,1008.0,41.0,43.7,72.15,65.0,0.06172,31.5,16.59,3.68,10550.0,195.0,165.0,74.9,0.147,238.75,76.0,56.67,34.0,465,0.861,0.1978,0.00451,2.604,10.75
2015-03-24,137.15,2709.7,42.605,1319.0,164.5,10330.0,1013.0,39.5,43.1,72.19,65.6,0.063,31.8,16.89,3.68,10798.0,195.0,169.0,75.5,0.146,246.0,82.98,58.98,34.24,465,0.8788,0.2005,0.004465,2.604,10.55
2015-03-25,134.9,2697.3,42.6,1274.0,165.1,10500.0,1001.5,41.4,43.8,70.3,64.8,0.0628,32.35,17.6,3.68,11000.0,192.9,178.7,73.6,0.1455,249.65,81.71,58.68,33.6,440,0.8755,0.2,0.00475,2.604,10.75
2015-03-26,132.2,2623.0,41.62,1340.0,160.6,10310.0,1002.0,39.66,43.3,65.54,62.85,0.0606,31.5,17.04,3.68,11140.0,194.1,183.0,70.2,0.1455,242.75,79.5,57.5,32.5,478,0.892,0.2074,0.004335,2.604,10.6
2015-03-27,134.88,2577.0,41.7,1316.0,160.3,9905.0,1066.0,37.96,42.9,60.11,61.0,0.0595,31.8,17.3,3.68,11038.0,194.0,179.1,70.23,0.141,243.0,78.49,56.55,32.7,484,0.931,0.2189,0.0042,2.604,10.0
2015-03-30,137.0,2657.0,43.25,1330.0,168.7,10530.0,1028.0,41.93,43.8,75.45,63.01,0.06002,32.0,17.4,3.68,11185.0,192.3,189.8,71.31,0.1415,246.3,78.5,57.4,34.04,479,1.045,0.223,0.00423,2.604,10.55
2015-03-31,138.9,2705.0,44.5,1340.0,165.9,10399.0,1016.5,41.93,43.4,74.3,62.88,0.06,31.55,17.9,3.68,11350.0,193.0,193.0,72.0,0.1415,247.0,79.0,58.0,34.0,479,1.0999,0.2252,0.00411,2.604,10.15
2015-04-01,143.0,2755.0,45.35,1355.0,169.6,10539.0,1029.5,42.47,45.2,71.2,64.5,0.06039,31.75,17.75,3.68,11750.0,193.2,197.0,73.0,0.1425,250.9,80.0,58.78,36.14,451,1.12,0.245,0.004255,2.604,10.1
2015-04-02,143.9,2780.5,47.5,1344.0,166.8,10090.0,1011.0,43.33,46.0,71.8,65.92,0.0617,31.65,17.85,3.68,11971.0,186.0,195.0,73.61,0.141,250.0,80.42,59.0,35.76,451,1.1034,0.2525,0.004335,2.604,10.3
2015-04-03,143.94,2824.8,46.845,1313.0,165.9,10237.0,1013.0,42.05,45.6,69.02,65.5,0.06162,32.2,17.65,3.68,11799.0,193.0,195.2,72.41,0.1415,248.6,80.7,59.0,35.76,451,1.105,0.2604,0.00434,2.604,10.3
2015-04-06,145.7,2823.3,46.5,1326.0,166.6,10200.0,1016.5,42.11,46.3,70.42,68.99,0.0623,32.6,17.7,3.68,11900.0,192.4,196.0,72.82,0.1425,253.9,83.19,58.92,36.5,451,1.1747,0.2775,0.00439,2.604,10.5
2015-04-07,146.2,2790.0,46.0,1357.0,164.0,10125.0,1026.5,41.37,46.7,69.87,69.6,0.06014,32.35,17.23,3.68,12020.0,189.6,196.0,70.99,0.141,255.0,84.33,58.89,36.6,478,1.1759,0.2812,0.004365,2.604,10.6
2015-04-08,147.27,2755.0,45.895,1338.0,167.4,9986.0,1022.0,41.05,46.0,71.53,69.4,0.06,32.05,16.61,3.68,11890.0,192.0,190.0,69.0,0.141,253.0,84.02,58.6,35.75,459,1.1749,0.3103,0.0043,2.604,10.6
2015-04-09,148.1,2707.8,45.2,1332.0,164.5,9740.0,1025.0,39.42,47.4,67.85,72.0,0.05879,32.4,16.3,3.68,11744.0,182.4,189.7,65.5,0.1415,252.0,80.25,57.67,35.1,431,1.145,0.2976,0.004535,2.604,10.4
2015-04-10,148.0,2634.9,44.18,1342.0,161.9,9936.0,1035.0,39.06,48.7,66.97,71.5,0.0587,32.8,16.72,3.68,11711.0,192.0,185.4,65.2,0.1415,248.0,81.77,58.14,38.0,460,1.112,0.2958,0.00453,2.604,10.4
2015-04-13,148.8,2617.0,44.0,1379.0,165.0,9839.0,1058.5,39.77,50.0,64.7,74.1,0.05903,33.6,16.68,3.68,12300.0,192.0,191.4,62.02,0.141,253.1,82.6,59.3,37.13,520,1.0794,0.315,0.004575,2.604,10.6
2015-04-14,144.4,2559.0,43.0,1415.0,164.3,9520.0,1045.0,39.44,48.2,65.0,74.05,0.0579,34.8,16.37,3.68,11801.0,192.0,189.9,64.5,0.1405,253.5,83.15,58.91,37.7,515,1.083,0.3019,0.00449,2.604,10.8
2015-04-15,150.1,2595.0,42.49,1460.0,166.0,9632.0,1090.0,39.25,49.5,66.38,76.49,0.05826,35.55,17.12,3.68,11870.0,195.6,195.7,63.84,0.141,263.0,82.58,59.27,38.5,528,1.156,0.305,0.004725,2.604,11.2
2015-04-16,152.4,2580.0,42.45,1452.0,168.0,9480.0,1120.5,38.5,52.0,64.65,76.5,0.05891,36.8,17.25,3.68,11600.0,189.2,195.4,64.85,0.141,263.7,84.3,59.27,39.16,515,1.145,0.3033,0.0047,2.604,10.8
2015-04-17,149.3,2576.0,41.0,1440.0,164.0,9460.0,1142.5,38.79,52.0,62.99,72.5,0.05805,35.4,17.15,3.68,11520.0,186.0,201.6,63.8,0.1415,257.0,83.0,58.71,38.28,512,1.1488,0.304,0.004615,2.604,10.9
2015-04-20,153.96,2670.0,41.65,1503.0,166.0,9590.0,1175.0,38.75,51.3,63.87,73.5,0.058,35.5,16.44,3.68,11664.0,188.4,212.5,66.33,0.1415,252.9,82.61,57.21,37.75,515,1.1518,0.3,0.00451,2.604,11.15
2015-04-21,155.35,2728.2,41.455,1520.0,165.8,9700.0,1220.0,38.81,52.5,65.15,75.24,0.0585,36.5,16.43,3.68,12207.0,187.0,214.0,67.62,0.1415,255.15,83.0,57.91,37.72,519,1.148,0.2977,0.004605,2.604,11.55
2015-04-22,150.8,2639.5,41.0,1521.0,165.4,9600.0,1316.0,37.72,52.3,63.9,73.9,0.05814,35.25,16.25,3.68,12135.0,188.0,209.5,67.8,0.1405,252.4,81.75,58.22,38.99,524,1.1601,0.282,0.004625,2.604,11.15
2015-04-23,150.15,2592.0,39.3,1525.0,165.4,9530.0,1270.5,36.84,50.9,61.6,75.8,0.0569,35.3,15.9,3.68,11900.0,190.0,204.9,65.85,0.137,253.25,81.4,57.95,38.65,518,1.1406,0.2874,0.004755,2.604,10.95
2015-04-24,153.89,2645.0,39.79,1532.0,165.3,9719.0,1324.5,37.49,51.2,64.95,75.75,0.05984,35.6,16.06,3.68,11824.0,188.5,208.0,66.25,0.135,255.15,81.68,58.92,39.2,520,1.1477,0.2753,0.004785,2.604,11.1
2015-04-27,152.05,2662.0,39.63,1506.0,169.6,9665.0,1400.0,37.36,51.3,64.7,75.2,0.05991,35.4,16.05,3.68,11577.0,188.2,211.1,67.14,0.135,257.8,80.95,58.92,39.33,530,1.1756,0.2796,0.004735,2.604,10.95
2015-04-28,152.79,2644.9,39.375,1540.0,167.9,9673.0,1501.5,36.8,51.9,64.01,75.7,0.06215,38.2,16.12,3.68,11350.0,190.0,210.0,67.72,0.1345,261.0,79.7,58.55,39.0,529,1.1952,0.2823,0.004695,2.604,10.9
2015-04-29,152.5,2610.0,39.27,1592.0,167.2,9552.0,1515.0,37.04,51.2,65.94,75.2,0.0631,37.5,16.0,3.68,11458.0,190.5,208.0,67.8,0.136,258.0,78.95,58.65,39.5,503,1.185,0.2786,0.004615,2.604,10.85
2015-04-30,153.5,2645.6,38.85,1708.0,166.9,9640.0,1545.0,36.75,51.4,64.3,76.9,0.0655,36.95,15.96,3.68,11280.0,192.0,208.0,68.39,0.137,265.0,79.25,58.76,38.15,515,1.2098,0.278,0.00454,2.604,10.9
2015-05-05,156.33,2655.0,41.36,1727.0,166.5,10170.0,1576.5,37.41,51.6,65.2,80.21,0.06855,37.5,16.3,3.68,11038.0,192.8,207.0,71.75,0.139,267.25,80.8,58.94,40.2,504,1.238,0.28,0.0046,2.604,11.15
2015-05-06,155.25,2660.0,41.59,1687.0,166.5,10500.0,1610.0,36.67,51.8,64.65,79.2,0.06831,37.75,16.25,3.68,11083.0,188.8,208.0,69.5,0.1395,262.55,80.92,58.4,40.41,500,1.223,0.2773,0.00466,2.604,10.75
2015-05-07,152.1,2650.5,41.0,1620.0,165.5,10201.0,1665.5,36.62,50.9,63.76,76.5,0.06752,38.3,16.11,3.68,11090.0,192.7,206.3,69.0,0.139,260.0,79.97,57.87,40.02,500,1.215,0.2739,0.004655,2.604,10.75
2015-05-08,155.52,2691.6,40.9,1669.0,166.9,10540.0,1691.0,36.67,52.6,63.49,75.5,0.0675,38.6,16.31,3.68,11295.0,194.8,207.9,68.13,0.1345,264.85,79.9,58.01,40.7,500,1.231,0.2789,0.00471,2.604,10.9
2015-05-12,154.2,2698.6,37.48,1680.0,166.5,10680.0,1590.0,35.92,53.1,62.5,75.19,0.06647,38.3,16.2,3.68,11220.0,194.4,211.0,69.15,0.13,266.3,81.5,58.0,40.5,500,1.266,0.2843,0.0047,2.604,11.0
2015-05-13,151.74,2620.0,38.105,1641.0,166.1,10435.0,1605.5,35.21,52.6,61.29,75.24,0.066,37.7,16.28,3.68,11100.0,194.3,211.1,69.0,0.1285,271.0,79.71,57.5,41.49,502,1.24,0.2784,0.00475,2.604,11.25
2015-05-14,151.8,2610.1,38.005,1605.0,163.2,10245.0,1587.5,34.7,52.5,62.08,74.31,0.06515,37.35,16.58,3.68,11240.0,199.6,209.7,66.49,0.1295,268.7,79.74,57.63,41.09,505,1.248,0.27,0.004785,2.604,10.7
2015-05-15,152.98,2595.0,39.1,1590.0,163.6,10288.0,1600.0,37.32,52.9,62.27,75.05,0.06843,38.4,16.78,3.68,11372.0,199.8,208.1,66.7,0.13,269.05,79.95,57.67,40.61,505,1.231,0.2694,0.004875,2.604,10.7
2015-05-18,151.9,2550.0,39.445,1556.0,162.2,10248.0,1613.5,35.95,53.5,60.88,75.36,0.071,39.1,17.0,3.68,11042.0,201.6,209.0,66.4,0.128,267.65,80.5,57.94,40.52,505,1.195,0.2719,0.00493,2.604,10.55
2015-05-19,149.85,2530.0,39.45,1525.0,160.9,10039.0,1622.0,36.65,52.7,59.12,73.35,0.07202,38.8,16.9,3.68,10986.0,203.0,207.0,66.45,0.125,260.0,80.74,57.35,39.9,505,1.1745,0.2661,0.00511,2.604,10.55
2015-05-20,146.35,2481.1,38.5,1476.0,160.6,10180.0,1637.0,35.99,51.7,64.6,71.6,0.072,40.35,16.85,3.68,10940.0,203.6,204.9,65.34,0.1295,252.65,80.25,57.36,38.85,505,1.1745,0.266,0.005,2.604,10.4
2015-05-21,147.16,2523.0,39.2,1489.0,160.7,10210.0,1612.0,38.5,52.0,63.4,73.25,0.07507,40.35,16.98,3.68,11035.0,202.8,206.3,66.6,0.1265,251.0,80.4,57.39,39.28,505,1.172,0.2687,0.005215,2.604,10.05
2015-05-22,148.8,2537.0,38.94,1496.0,160.9,9534.0,1612.0,38.58,53.0,62.24,74.35,0.07777,40.7,17.0,3.68,11020.0,203.2,203.5,67.0,0.1225,252.5,80.4,56.7,41.2,505,1.198,0.2715,0.005185,2.604,10.35
2015-05-25,146.69,2502.2,38.99,1530.0,158.1,9515.0,1607.5,38.33,52.3,62.52,74.46,0.0795,40.5,16.86,3.68,10910.0,202.9,204.5,67.49,0.123,254.0,80.19,56.92,41.1,505,1.2275,0.2763,0.005205,2.604,10.3
2015-05-26,145.25,2508.0,39.16,1521.0,156.2,9250.0,1606.5,37.05,52.9,63.0,74.67,0.0815,40.7,16.91,3.68,10813.0,206.9,204.4,65.7,0.1255,249.4,79.63,57.0,40.23,509,1.241,0.2705,0.005075,2.604,10.25
2015-05-27,147.66,2541.8,39.56,1528.0,158.3,9380.0,1601.5,37.2,53.5,62.08,74.23,0.0826,40.65,16.97,3.68,10653.0,199.4,207.5,66.53,0.1265,244.5,80.0,58.0,40.4,509,1.255,0.2706,0.005095,2.604,10.2
2015-05-28,146.11,2563.8,39.41,1513.0,160.1,9397.0,1599.0,38.34,52.8,63.15,73.6,0.0805,41.0,16.96,3.68,10655.0,193.4,204.4,68.74,0.126,246.85,79.43,57.9,40.75,505,1.271,0.2712,0.005145,2.604,10.05
2015-05-29,139.0,2461.3,37.2,1513.0,155.0,9005.0,1575.0,37.98,52.6,65.25,73.5,0.08025,39.85,16.9,3.68,10510.0,183.1,202.0,63.25,0.117,243.0,80.95,57.73,41.1,496,1.249,0.266,0.005105,2.604,9.75
2015-06-01,139.4,2447.5,39.08,1532.0,157.1,9303.0,1567.0,37.52,52.9,66.7,72.65,0.08035,38.4,16.87,3.68,10456.0,186.4,202.8,64.4,0.119,241.4,81.9,58.0,40.53,530,1.2205,0.269,0.005065,2.604,9.75
2015-06-02,140.75,2515.0,38.9,1550.0,158.1,9619.0,1515.0,36.86,52.8,67.8,73.92,0.08021,38.75,17.1,3.68,10892.0,191.7,201.9,62.74,0.116,245.3,83.55,59.2,40.0,530,1.24,0.278,0.005125,2.604,9.75
2015-06-03,140.71,2480.3,38.75,1555.0,153.7,9704.0,1508.5,35.65,52.9,66.7,71.72,0.08105,38.6,16.93,3.68,10765.0,186.0,197.1,60.5,0.116,241.05,84.22,59.9,39.3,490,1.22,0.27,0.005,2.604,9.9
2015-06-04,140.2,2525.0,39.05,1516.0,154.8,9742.0,1483.0,36.08,52.1,66.82,71.25,0.08105,38.65,17.22,3.68,10750.0,190.0,196.5,61.68,0.1165,239.5,85.01,60.0,40.07,490,1.1925,0.2654,0.004995,2.604,10.0
