Date,GAZP,LKOH,SNGSP,BANEP,TATNP,GMKN,PLZL,RASP,TRMK,MTLR,SBER,VTBR,BSPB,AFKS,CBOM,MGNT,PIKK,MVID,ALRS,TTLK,MTSS,RTKM,RTKMP,AFLT,MGTS,IRAO,OGKB,TGKA,UPRO,LSNGP
2015-01-06,0.03643163188525544,0.02155255838573428,0.019901986429849732,-0.009672294642507632,-0.0029520316640808814,0.05778556159905464,0.045429056846748694,0.01202247198746128,0.010610179112015469,0.013129291441792802,0.03332187923352044,-0.01252252499889066,0.03984590854719956,0.009748249413660436,0.0,0.05159698422133667,0.036870535808327796,0.0746349813885809,0.014795601153643085,0.0,0.029330923816476614,0.04113690556048945,0.0027571963012534392,-0.004224508394953797,0.0,0.0,0.026495515169511045,0.027623239719442496,0.0,-0.013423020332140774
2015-01-08,0.05285412575705051,0.09239840447713032,0.04548077283300189,0.03188367840522198,0.005160350559309611,0.04815685689742026,0.012339976235575876,0.03439936486378795,0.0026350476380052534,0.0425596144187959,0.11983994416356072,0.011188301985753974,0.030771658666753472,0.018422627553035857,0.0,0.021592126243231067,-0.03948218524262569,0.01697833653441783,-0.017781173117560455,0.0,0.05488605447877035,-0.05589976043275245,-0.014037142366320404,0.061566919492189745,-0.00947874395454377,0.0,0.020132977983522513,0.009040744652149024,0.0,0.07378617005923112
2015-01-09,-0.0330402069362891,-0.04411603496645418,0.01289123338890511,-0.019007964045176632,-0.011090686694158173,0.019699963161804796,-0.00947874395454377,-0.018731036706063124,0.03109058707003118,0.0037807228399061523,-0.04037815594339735,-0.031648210950781616,-0.00951481964133862,0.0007933360193958741,0.0,-0.008030653957542978,0.007814574803019713,-0.01766350271401431,0.028009365216365264,0.014184634991956163,0.025712363128489034,-0.01194677302871231,0.0,-0.033832921869729776,0.007117467768863955,0.0,-0.024792275870942064,-0.03252319170556006,0.0,0.0
2015-01-12,-0.010499528917813052,0.0064803790983037615,-0.02051515849956456,-0.00427351077738205,-0.008961971857230773,0.010112962229184595,-0.028987536873252298,-0.0246716044076836,-0.020619287202735818,-0.0037807228399060443,-0.003174605840772654,-0.027632928636123957,-0.01735819860975775,-0.038808427020869285,0.0,0.013847896858793535,-0.02469261259037141,-0.02920930883210531,0.017453008860391955,0.0,-0.010309369658861213,-0.0025867415874554606,-0.014059985568298598,0.01314847284350636,0.0,0.0,-0.023030247274699343,-0.008298802814695066,0.0,-0.004192878260035927
2015-01-13,0.01711135577606327,0.018004087035505212,0.029534034746403606,-0.005367699415004144,0.003743920509465061,0.01872789330900439,0.015081774557322033,0.003010107626504243,-0.015748356968139168,-0.05448818528406968,-0.04204823624349939,-0.04886887024164616,-0.005853675251460653,0.009844214034777175,0.0,0.044911292435144426,0.038606776778733136,-0.03446141440223143,0.05256233009085551,-0.024956731973867392,0.05787778657797087,-0.017723708664696115,-0.005145961138411662,0.01583906402974595,-0.0659579677917974,0.0,-0.002991327387585563,-0.0317486983145803,0.0,-0.021232220105774167
2015-01-14,0.02533533447119391,0.025833139095926227,0.012307847674596993,0.011771136450211129,-0.01203022027654235,-0.043318874718842354,-0.010679713156684366,0.0012872775860420325,0.02353049741019425,0.009950330853168092,-0.004320378936903,-0.006633523495633794,-0.0058881426252225975,0.028170876966696224,0.0,0.023863262273295546,-0.013395357432237052,-0.0029261176693887907,0.0767936911231864,0.0,0.02749148295999432,-0.005863096637063863,-0.003921573653181691,0.04333312470637381,0.0,0.0,0.027188435938205437,0.01916991610772034,0.0,-0.012959144642505228
2015-01-15,0.0047732787526575905,0.011869005645540718,0.00366300775873702,0.030384736626716615,0.039307989689040236,-0.032824545648043456,0.019812196719956907,0.06153229168864496,-0.005181358741997629,0.034257923811152315,0.028725815937652634,0.04282996056748984,-0.025923685009791544,-0.004773278752657771,0.0,-0.012833084618022341,-0.015682496000617694,-0.011049836186584935,-0.04419821287373531,0.01077209698191104,0.0295310889996939,0.01146407144392805,-0.008790082608413147,0.0027322421368730716,0.024938948347252146,0.0,-0.006434652210779311,0.013619906715270686,0.0,0.0
2015-01-16,0.01753247876164063,0.04374261747610909,0.042648479046289475,0.01739174271186924,-0.0014556043327005389,0.028753771277561863,0.02923357632281826,-0.005255722629671166,0.007762005335489109,0.005724114083888643,0.003069717250182933,0.038926368252521264,0.004032263527938451,-0.008810629682154807,0.0,0.004061098545185457,0.02240260399913692,-0.02247285585205863,0.013753383637612398,0.028170876966696224,-0.0032384946185102068,0.0036409188019226055,-0.0036101122240997856,-0.01650656460170241,0.0712890837473017,0.0,0.011088529138668547,0.012409673215712673,0.0,-0.026433257068155597
2015-01-19,-0.010009824601495479,-0.03571808260207923,0.01880026450014718,0.038791536969873155,-0.004379569044021612,-0.015175757575382871,0.012927234501459755,0.0590257860007892,0.0025740039951728426,0.019593693900401284,-0.003069717250183046,-0.018726849207261132,-0.004032263527938451,0.004014457418661868,0.0,-0.01018383829011918,-0.028215037800460117,-0.034685557987889984,0.0021543993970264464,-0.02460581080219996,-0.003714024696371593,-0.0005680204640086744,-0.0025348556031880663,0.008012199237067216,0.0022909517465557624,0.0,-0.022301393741467525,-0.018672741705274956,0.0,0.03509131981127019
2015-01-20,-0.01606241570827959,-0.004289489751323914,0.042081945434313414,0.004866189651172906,0.005107636058345264,0.0056123406700606514,0.02625773308873593,0.013285448775607231,-0.007741974153615397,0.015917419168857166,-0.016313575491523794,-0.03029333221447892,-0.006079046076382115,0.0016012813669738276,0.0,0.014140757060355183,-0.003184716067519836,0.006254907023109973,0.018479559274837135,-0.003565066164496146,-0.003961324066282763,-0.007986351632649933,-0.003814372075470566,0.023389698311075794,0.0,0.0,0.011212864602798866,-0.016895861272467155,0.0,-0.013015368112070361
