point_id,scenario_name,ticker,weight
4,unrestricted_short,MGTS,0.073389217510155
4,unrestricted_short,IRAO,0.13852034661363397
4,unrestricted_short,OGKB,-0.023020121443771534
4,unrestricted_short,TGKA,0.06199979820959878
4,unrestricted_short,UPRO,-0.09834740418029624
4,unrestricted_short,LSNGP,0.15812903850887494
5,unrestricted_short,GAZP,-0.12469973663285086
5,unrestricted_short,LKOH,0.08284474757268569
5,unrestricted_short,SNGSP,0.21450767761405776
5,unrestricted_short,BANEP,0.036721728313218086
5,unrestricted_short,TATNP,-0.0007255737753424673
5,unrestricted_short,GMKN,0.13074682245309116
5,unrestricted_short,PLZL,-0.0029726313541100853
5,unrestricted_short,RASP,-0.11308199626668224
5,unrestricted_short,TRMK,0.06393360168446881
5,unrestricted_short,MTLR,-0.10038085356564325
5,unrestricted_short,SBER,0.4539587702931004
5,unrestricted_short,VTBR,-0.013598224260661842
5,unrestricted_short,BSPB,0.14753975987267023
5,unrestricted_short,AFKS,-0.09167038443677723
5,unrestricted_short,CBOM,-0.03956546214071434
5,unrestricted_short,MGNT,-0.019015387137595523
5,unrestricted_short,PIKK,0.01855529201929949
5,unrestricted_short,MVID,0.014765638020018538
5,unrestricted_short,ALRS,-0.09113285557370629
5,unrestricted_short,TTLK,0.046818684919153676
5,unrestricted_short,MTSS,0.05150835471568175
5,unrestricted_short,RTKM,-0.08387858100882649
5,unrestricted_short,RTKMP,0.10364849861073337
5,unrestricted_short,AFLT,-0.0012416523457309588
5,unrestricted_short,MGTS,0.07629053951675953
5,unrestricted_short,IRAO,0.13487219270189463
5,unrestricted_short,OGKB,-0.018410662790317462
5,unrestricted_short,TGKA,0.051304986566814655
5,unrestricted_short,UPRO,-0.09971112823640749
5,unrestricted_short,LSNGP,0.17206783465171888
6,unrestricted_short,GAZP,-0.12005530483958389
6,unrestricted_short,LKOH,0.0818296231406496
6,unrestricted_short,SNGSP,0.2105827468830763
6,unrestricted_short,BANEP,0.028317229714930205
6,unrestricted_short,TATNP,-0.004869961824321173
6,unrestricted_short,GMKN,0.1496465058607065
6,unrestricted_short,PLZL,-0.004544564613147719
6,unrestricted_short,RASP,-0.1263326003060385
6,unrestricted_short,TRMK,0.06735847771941891
6,unrestricted_short,MTLR,-0.09933710031348927
6,unrestricted_short,SBER,0.4678537789716216
6,unrestricted_short,VTBR,-0.013790642405891262
6,unrestricted_short,BSPB,0.14947119311212978
6,unrestricted_short,AFKS,-0.09081025437247578
6,unrestricted_short,CBOM,-0.047606530139426534
6,unrestricted_short,MGNT,-0.040331819878961186
6,unrestricted_short,PIKK,0.022732084799562857
6,unrestricted_short,MVID,0.015819207095380317
6,unrestricted_short,ALRS,-0.10993721300726224
6,unrestricted_short,TTLK,0.04781668158293666
6,unrestricted_short,MTSS,0.051565768039971045
6,unrestricted_short,RTKM,-0.0846738139213574
6,unrestricted_short,RTKMP,0.11644300867734121
6,unrestricted_short,AFLT,0.010262099457782612
6,unrestricted_short,MGTS,0.07952007968488405
6,unrestricted_short,IRAO,0.13151921872650865
6,unrestricted_short,OGKB,-0.013652003389206286
6,unrestricted_short,TGKA,0.04070957404045857
6,unrestricted_short,UPRO,-0.10142478324232845
6,unrestricted_short,LSNGP,0.18591931474613074
7,unrestricted_short,GAZP,-0.11560615908749905
7,unrestricted_short,LKOH,0.08087793929038238
7,unrestricted_short,SNGSP,0.2064465259772214
7,unrestricted_short,BANEP,0.020255230368645204
7,unrestricted_short,TATNP,-0.009504549364007046
7,unrestricted_short,GMKN,0.16881513347246474
7,unrestricted_short,PLZL,-0.006143765336732639
7,unrestricted_short,RASP,-0.13972980492159273
7,unrestricted_short,TRMK,0.07022929661759302
7,unrestricted_short,MTLR,-0.09774483172279026
7,unrestricted_short,SBER,0.4824628840958081
7,unrestricted_short,VTBR,-0.01415963226436562
7,unrestricted_short,BSPB,0.150878125822444
7,unrestricted_short,AFKS,-0.08959544535751109
7,unrestricted_short,CBOM,-0.05502165594451715
7,unrestricted_short,MGNT,-0.06103258208678551
7,unrestricted_short,PIKK,0.02734750587153769
7,unrestricted_short,MVID,0.01674012686426177
7,unrestricted_short,ALRS,-0.12943400236582092
7,unrestricted_short,TTLK,0.04832808225818857
7,unrestricted_short,MTSS,0.0514951113112988
7,unrestricted_short,RTKM,-0.08551185342726282
7,unrestricted_short,RTKMP,0.12964485520918548
7,unrestricted_short,AFLT,0.021626775348026463
7,unrestricted_short,MGTS,0.08242075327467406
7,unrestricted_short,IRAO,0.12787301800872938
7,unrestricted_short,OGKB,-0.009043033506728153
7,unrestricted_short,TGKA,0.030017650890120758
