Date,GAZP,LKOH,SNGSP,BANEP,TATNP,GMKN,PLZL,RASP,TRMK,MTLR,SBER,VTBR,BSPB,AFKS,CBOM,MGNT,PIKK,MVID,ALRS,TTLK,MTSS,RTKM,RTKMP,AFLT,MGTS,IRAO,OGKB,TGKA,UPRO,LSNGP
2024-12-30,0.0281055900621116,0.0380645161290322,0.0189649359406607,0.0649350649350648,0.0510487353485502,0.0170744587220559,0.0086455331412103,0.0374352847471126,0.0339561985131604,0.0785585202508769,0.0283400809716598,0.027852998065764,0.0322907290729073,0.0522853185595568,0.0231854838709677,0.0344827586206897,0.0658864325964456,0.0402684563758388,0.0250934329951948,0.0218463706835798,0.0454884414615959,0.0821263989466754,0.0496719775070291,0.023417172593235,-0.0042372881355932,0.0177838577291382,0.0466748017083589,0.0448087431693988,0.0537261698440207,0.0142079090693818
2025-01-03,-0.0259779489503095,-0.015951937020924,0.0004963189676565,-0.0163871951219511,-0.0328686720469552,-0.0200761509172724,0.0098571428571427,0.0126679462571976,-0.0046638165565487,0.0273013995663315,-0.0221904080171796,-0.0190691255802283,-0.0192915531335149,-0.0148733135899967,-0.012216748768473,-0.0196078431372549,0.0158601057340381,-0.0419354838709677,-0.0309027777777778,0.0413793103448276,-0.02377555872563,-0.0250950570342206,-0.0026785714285714,-0.0169491525423728,0.004255319148936,0.0069892473118278,-0.0227338968230836,-0.0062761506276151,-0.0082236842105264,-0.0114405790333879
2025-01-06,-0.008063265622577,-0.0023859649122807,-0.0032244729226953,0.0251840371948857,-0.003641329085116,-0.0038855528081949,-0.0072145989531758,-0.0106141015921152,-0.0066380320187425,-0.0108414084236785,-0.0027818448023425,-0.0058831052564265,0.0090853523005112,0.0014028993252723,0.0223419110313185,-0.0010999999999999,-0.0270216172938351,-0.0056116722783389,-0.0116445718380508,0.0013245033112583,-0.0053580126643937,0.0085803432137288,0.0044762757385854,0.0110344827586206,0.0,0.0001334757074213,-0.0143155383238889,-0.0157894736842105,-0.0044223327805417,-0.0103920642418515
2025-01-08,0.0133656401438175,0.0002813731007316,-0.0102023888520239,0.0264550264550265,-0.0132480584741891,0.0104609929078014,0.0273582217155885,0.0279693486590038,0.0279088050314464,0.023278370514064,0.0166642196446924,0.0150521034349673,0.026928054186514,0.0006004002668444,-0.0048780487804879,-0.0319351286415056,-0.0047315367208393,0.0158013544018058,0.0221134674642016,0.0482804232804232,0.0168952007835456,0.0160866202629541,0.0231729055258467,0.0139836289222374,0.0593220338983051,0.0156145736020285,0.0390317700453857,0.0294117647058824,0.0161021654636313,0.0188544152744629
2025-01-09,-0.0420362514462013,-0.0162447257383966,-0.016508841029079,-0.0265095729013254,-0.0330246913580246,-0.0178978768204949,0.0047156726768378,-0.0216175922474841,-0.0390057361376673,-0.0369668246445498,-0.0187017113148963,-0.0342205323193917,-0.0404053945357536,-0.0262017467831189,-0.0410784313725488,0.0002068252326783,-0.0204630012401819,-0.0055555555555555,-0.0255364426316722,-0.0170347003154573,-0.0190223934505178,-0.0424722179936063,-0.0313588850174215,-0.0159771274806592,-0.016,-0.0208935611038109,-0.0550378567268491,-0.0361038961038961,-0.0169398907103826,-0.0131178261888029
2025-01-10,0.0169082125603863,0.0050754163985988,-0.0226653033401499,0.0336611195158851,0.0252154484519628,0.0305520814722173,0.0264356709000552,-0.0148571428571427,0.0276561878233188,0.0273622047244095,0.0234363502575423,0.0368766404199474,0.0290583962000559,0.0194440640832536,0.0311829056333707,0.0146815550041357,0.0422029964127452,0.006703910614525,0.0320291173794358,0.0192554557124517,0.0407461953853707,0.0310015898251192,0.0269784172661871,0.0394804306956075,0.0162601626016261,0.0048315662327205,0.0326656394453004,0.0331447049312854,0.0272373540856032,0.0299074293852361
2025-01-13,0.0445764053840063,0.0009957325746798,0.0025283347863991,0.0106110501280642,0.015722291407223,0.0371012482662969,0.0059848026360029,0.024168600154679,0.0118102613746369,0.0198313853228588,0.0130495740015097,0.0182255410707505,0.0035840347542763,0.0072531900604431,-0.0362879238548482,-0.0381088241287955,-0.0036444624417897,0.0266370699223086,0.0271557044612942,0.0188916876574307,-0.0021226415094338,-0.0129529683885888,0.0271453590192642,0.0006576783952647,-0.004,0.0105516228128756,0.0277529095792299,0.0109546165884193,0.0346320346320345,-0.0062226319428438
2025-01-14,0.0068217994390964,0.009023731703851,0.0030437429341683,-0.0314989138305575,-0.0068965517241379,-0.0030090270812437,-0.0095922459893048,0.0022654332641116,-0.0120551090700343,-0.0145608266791921,-0.007345635202271,0.0044748290863889,-0.0025160976137654,-0.0076676890252034,-0.0272633744855967,0.0004237288135593,-0.0024385287543182,-0.0032432432432432,-0.0053218884120171,-0.0197775030902348,0.0170172536043489,-0.0042180909232932,0.0059676044330776,0.0046007229707525,0.0240963855421687,-0.0083267248215701,-0.0063879210220673,-0.0095459236326109,0.0177824267782427,-0.0076530612244898
2025-01-15,-0.0024843785289468,-0.0034504612351242,-0.0044217097277614,0.0093457943925232,-0.0160493827160493,-0.017102615694165,0.0104950561873586,-0.017329063853833,-0.0129769513848537,0.0125834127740704,-0.0089014406749365,0.0035886647692116,-0.0182266945130054,-0.0090035611099911,-0.0328926493918561,-0.0093180855569673,0.0154817681808923,0.0032537960954446,-0.0122540559199171,-0.0126103404791929,-0.0090634441087613,-0.0090994665829935,-0.0016949152542372,-0.0006542361792607,-0.0117647058823529,-0.0057310409169665,-0.0043834015195791,-0.0088564730398541,-0.0066803699897224,-0.0011684973124561
2025-01-16,0.0258113207547168,0.0189372526851328,0.0078376730819473,0.0162962962962962,0.0326223337515683,0.0226885022176732,0.0145939086294415,0.0260686218133023,0.0400313971742543,0.0610996045942382,0.0196941278314817,0.044636251541307,0.011105892753543,0.0305783442945284,0.0275590551181104,0.0074818298418126,0.1203610832497492,0.1145945945945945,0.0281320985497117,0.0063856960408683,0.0290806754221388,0.0470234325522482,0.0280135823429541,0.004746317512275,0.0277777777777776,0.0131367292225201,0.1039037276196066,0.0352168199737188,0.0387997930677703,0.0210575573233504
